NCBIGene:11047	60877111	60884205	plus	GRCh37.p13
NCBIGene:25909	247002399	247094725	minus	GRCh37.p13
NCBIGene:55109	76326209	76361058	plus	GRCh37.p13
NCBIGene:56894	45285115	45407474	plus	GRCh37.p13
NCBIGene:64902	34998205	35048292	minus	GRCh37.p13
NCBIGene:79026	62201013	62314331	minus	GRCh37.p13
NCBIGene:113146	105403589	105444693	minus	GRCh37.p13
NCBIGene:116987	236402732	237040443	plus	GRCh37.p13
NCBIGene:375790	955502	991498	plus	GRCh37.p13
NCBIGene:729092	75434032	75464356	minus	GRCh37.p13
NCBIGene:204	33473540	33502511	minus	GRCh37.p13
NCBIGene:212	55035487	55057496	minus	GRCh37.p13
NCBIGene:214	105085556	105295756	plus	GRCh37.p13
NCBIGene:226	30064410	30081740	plus	GRCh37.p13
NCBIGene:238	29415639	30144476	minus	GRCh37.p13
NCBIGene:262	111135822	111216915	plus	GRCh37.p13
NCBIGene:270	115215718	115238238	minus	GRCh37.p13
NCBIGene:1645	5005453	5020157	plus	GRCh37.p13
NCBIGene:8092	85673712	85695561	plus	GRCh37.p13
NCBIGene:8644	5090957	5149877	plus	GRCh37.p13
NCBIGene:8852	49955410	49965663	minus	GRCh37.p13
NCBIGene:9465	131456825	131604674	plus	GRCh37.p13
NCBIGene:10142	91570180	91739986	plus	GRCh37.p13
NCBIGene:23746	6327056	6338575	minus	GRCh37.p13
NCBIGene:57016	134212343	134226165	plus	GRCh37.p13
NCBIGene:80709	117096428	117160782	minus	GRCh37.p13
NCBIGene:84335	50372289	50381612	minus	GRCh37.p13
NCBIGene:158798	119029935	119054678	plus	GRCh37.p13
NCBIGene:200810	125647458	125709382	minus	GRCh37.p13
NCBIGene:246181	19592475	19600567	minus	GRCh37.p13
NCBIGene:272	10471845	10529125	plus	GRCh37.p13
NCBIGene:279	104159998	104168399	plus	GRCh37.p13
NCBIGene:285	6357171	6420783	minus	GRCh37.p13
NCBIGene:287	113739238	114304895	plus	GRCh37.p13
NCBIGene:288	61786055	62493283	minus	GRCh37.p13
NCBIGene:22852	27284053	27389426	minus	GRCh37.p13
NCBIGene:23357	77248075	77292605	minus	GRCh37.p13
NCBIGene:27063	92671856	92681031	minus	GRCh37.p13
NCBIGene:29882	140069235	140083056	minus	GRCh37.p13
NCBIGene:51129	8429010	8439256	plus	GRCh37.p13
NCBIGene:54467	91875529	92030697	plus	GRCh37.p13
NCBIGene:55139	220094478	220101390	plus	GRCh37.p13
NCBIGene:64682	112525213	112641764	minus	GRCh37.p13
NCBIGene:129138	38226861	38240352	minus	GRCh37.p13
NCBIGene:138649	95571892	95600738	plus	GRCh37.p13
NCBIGene:170961	4182664	4224810	plus	GRCh37.p13
NCBIGene:284232	19408542	19446108	minus	GRCh37.p13
NCBIGene:374860	14748238	14852736	plus	GRCh37.p13
NCBIGene:390616	79575145	79590580	plus	GRCh37.p13
NCBIGene:651746	10564434	10657927	plus	GRCh37.p13
NCBIGene:305	66585284	66586633	plus	GRCh37.p13
NCBIGene:317	99039077	99129210	plus	GRCh37.p13
NCBIGene:335	116706466	116708337	minus	GRCh37.p13
NCBIGene:338	21224300	21266944	minus	GRCh37.p13
NCBIGene:8542	36649116	36663576	plus	GRCh37.p13
NCBIGene:8943	2100986	2151555	minus	GRCh37.p13
NCBIGene:9179	99699129	99704802	plus	GRCh37.p13
NCBIGene:9546	3750770	3761672	minus	GRCh37.p13
NCBIGene:9582	39378351	39388783	plus	GRCh37.p13
NCBIGene:10541	100745478	100780859	plus	GRCh37.p13
NCBIGene:26985	75880014	75910825	minus	GRCh37.p13
NCBIGene:27301	55026755	55034305	plus	GRCh37.p13
NCBIGene:54518	26727252	26856731	plus	GRCh37.p13
NCBIGene:55107	69924407	70035650	plus	GRCh37.p13
NCBIGene:60489	39473009	39483747	plus	GRCh37.p13
NCBIGene:84168	69240275	69476458	plus	GRCh37.p13
NCBIGene:118429	80822770	80994625	minus	GRCh37.p13
NCBIGene:196527	45609769	45834186	plus	GRCh37.p13
NCBIGene:100874530				GRCh37.p13
NCBIGene:100913187	68457	78545	plus	GRCh37.p13
NCBIGene:361	24432006	24445734	minus	GRCh37.p13
NCBIGene:362	50355278	50359464	plus	GRCh37.p13
NCBIGene:392	46698624	46722214	minus	GRCh37.p13
NCBIGene:393	153172829	153191776	minus	GRCh37.p13
NCBIGene:395	11155662	11683820	minus	GRCh37.p13
NCBIGene:396	79825594	79829281	minus	GRCh37.p13
NCBIGene:9743	128834954	129062092	minus	GRCh37.p13
NCBIGene:9938	68961912	69053964	plus	GRCh37.p13
NCBIGene:10565	68085745	68255911	minus	GRCh37.p13
NCBIGene:23237	143692404	143695832	minus	GRCh37.p13
NCBIGene:23779	45148437	45258663	plus	GRCh37.p13
NCBIGene:23780	36622254	36635999	minus	GRCh37.p13
NCBIGene:55738	61904136	61921144	plus	GRCh37.p13
NCBIGene:55843	143886898	144525920	plus	GRCh37.p13
NCBIGene:57569	110447758	110583911	minus	GRCh37.p13
NCBIGene:57636	36584719	36668627	plus	GRCh37.p13
NCBIGene:64333	57866037	57882755	minus	GRCh37.p13
NCBIGene:80728	145754562	145838890	minus	GRCh37.p13
NCBIGene:116984	36067619	36245978	minus	GRCh37.p13
NCBIGene:343578	37230576	37279294	plus	GRCh37.p13
NCBIGene:398	330605	333002	plus	GRCh37.p13
NCBIGene:406	13299324	13408812	plus	GRCh37.p13
NCBIGene:416	2958274	3030769	plus	GRCh37.p13
NCBIGene:438	1714347	1761973	plus	GRCh37.p13
NCBIGene:8853	9346893	9545811	plus	GRCh37.p13
NCBIGene:9138	42387239	42411603	plus	GRCh37.p13
NCBIGene:9826	156904631	157015511	minus	GRCh37.p13
NCBIGene:9828	73019662	73080424	plus	GRCh37.p13
NCBIGene:23365	120207263	120360644	plus	GRCh37.p13
NCBIGene:25842	119215240	119230335	plus	GRCh37.p13
NCBIGene:51309	100805465	100809682	plus	GRCh37.p13
NCBIGene:55160	17846692	18024369	plus	GRCh37.p13
NCBIGene:55701	21538418	21558406	plus	GRCh37.p13
NCBIGene:56938	27485786	27578745	plus	GRCh37.p13
NCBIGene:57492	157098979	157531912	plus	GRCh37.p13
NCBIGene:84164	30184596	30234292	minus	GRCh37.p13
NCBIGene:92714	140500091	140509811	plus	GRCh37.p13
NCBIGene:138715	34621454	34628010	minus	GRCh37.p13
NCBIGene:196528	46123493	46301819	plus	GRCh37.p13
NCBIGene:389337	148961063	149014530	plus	GRCh37.p13
NCBIGene:472	108093558	108239828	plus	GRCh37.p13
NCBIGene:476	116914801	116948068	plus	GRCh37.p13
NCBIGene:479	25254548	25285922	plus	GRCh37.p13
NCBIGene:491	10365706	10733130	minus	GRCh37.p13
NCBIGene:492	152783904	152848386	plus	GRCh37.p13
NCBIGene:495	36041094	36054559	minus	GRCh37.p13
NCBIGene:1822	7033625	7051483	plus	GRCh37.p13
NCBIGene:23130	64662003	64684721	minus	GRCh37.p13
NCBIGene:23250	113344357	113541481	plus	GRCh37.p13
NCBIGene:23400	17312452	17338466	minus	GRCh37.p13
NCBIGene:25923	63391553	63439532	minus	GRCh37.p13
NCBIGene:50617	138391038	138484304	minus	GRCh37.p13
NCBIGene:54454	23971533	24149977	minus	GRCh37.p13
NCBIGene:55101	41937222	41945842	minus	GRCh37.p13
NCBIGene:55102	96747594	96829677	minus	GRCh37.p13
NCBIGene:55729	14518565	14655863	plus	GRCh37.p13
NCBIGene:64422	112251353	112280809	minus	GRCh37.p13
NCBIGene:115201	107334898	107397900	plus	GRCh37.p13
NCBIGene:259266	197053256	197115823	minus	GRCh37.p13
NCBIGene:286410	138808504	139015189	minus	GRCh37.p13
NCBIGene:525	71162997	71192560	plus	GRCh37.p13
NCBIGene:538	77166193	77305891	plus	GRCh37.p13
NCBIGene:546	76760355	77041754	minus	GRCh37.p13
NCBIGene:549	93976096	94124214	minus	GRCh37.p13
NCBIGene:552	63536538	63547970	minus	GRCh37.p13
NCBIGene:554	153167984	153172619	plus	GRCh37.p13
NCBIGene:8312	337439	405243	minus	GRCh37.p13
NCBIGene:8313	63524680	63557739	minus	GRCh37.p13
NCBIGene:9531	121410858	121437330	plus	GRCh37.p13
NCBIGene:26053	69063904	70257884	plus	GRCh37.p13
NCBIGene:51761	25946208	26599988	plus	GRCh37.p13
NCBIGene:54998	1309109	1310817	minus	GRCh37.p13
NCBIGene:57198	154298035	154323779	plus	GRCh37.p13
NCBIGene:89978	35657669	35838596	minus	GRCh37.p13
NCBIGene:124872	47209821	47247350	plus	GRCh37.p13
NCBIGene:127124	198492351	198510074	minus	GRCh37.p13
NCBIGene:148229	1782073	1812274	minus	GRCh37.p13
NCBIGene:158835	69260391	69269787	minus	GRCh37.p13
NCBIGene:283358	569542	671502	plus	GRCh37.p13
NCBIGene:374868	76829393	77138282	plus	GRCh37.p13
NCBIGene:577	69345209	70099402	plus	GRCh37.p13
NCBIGene:578	33540322	33548071	minus	GRCh37.p13
NCBIGene:580	215590369	215674427	minus	GRCh37.p13
NCBIGene:618	47562453	47562652	plus	GRCh37.p13
NCBIGene:624	96671015	96710665	plus	GRCh37.p13
NCBIGene:650	6748744	6760909	plus	GRCh37.p13
NCBIGene:8938	1383605	1399441	plus	GRCh37.p13
NCBIGene:10018	111878490	111926021	plus	GRCh37.p13
NCBIGene:11176	56989379	57030599	minus	GRCh37.p13
NCBIGene:23786	18111620	18213620	plus	GRCh37.p13
NCBIGene:51411	51674821	51718445	minus	GRCh37.p13
NCBIGene:55971	97920961	98030426	minus	GRCh37.p13
NCBIGene:57448	32581734	32843965	plus	GRCh37.p13
NCBIGene:57596	101003483	101036130	minus	GRCh37.p13
NCBIGene:63035	129114276	129192057	plus	GRCh37.p13
NCBIGene:63827	156611739	156629323	plus	GRCh37.p13
NCBIGene:64919	99635623	99738513	minus	GRCh37.p13
NCBIGene:79370	12223872	12252628	plus	GRCh37.p13
NCBIGene:80823	101975641	102008467	plus	GRCh37.p13
NCBIGene:283149	118766848	118796326	minus	GRCh37.p13
NCBIGene:655	55743808	55841706	minus	GRCh37.p13
NCBIGene:675	32889616	32973808	plus	GRCh37.p13
NCBIGene:685	75671447	75719881	minus	GRCh37.p13
NCBIGene:695	100604434	100641211	minus	GRCh37.p13
NCBIGene:2972	105675622	105781913	minus	GRCh37.p13
NCBIGene:8019	136895426	136933654	minus	GRCh37.p13
NCBIGene:8927	49591921	49708981	plus	GRCh37.p13
NCBIGene:9044	93683525	93790754	plus	GRCh37.p13
NCBIGene:54766	111338254	111383104	minus	GRCh37.p13
NCBIGene:55589	79697531	79837518	plus	GRCh37.p13
NCBIGene:55727	93703895	93799384	minus	GRCh37.p13
NCBIGene:65980	863849	892938	minus	GRCh37.p13
NCBIGene:66037	198591602	198651035	minus	GRCh37.p13
NCBIGene:84280	13409554	13484837	minus	GRCh37.p13
NCBIGene:118663	124030810	124097675	plus	GRCh37.p13
NCBIGene:128859	31619453	31631852	plus	GRCh37.p13
NCBIGene:254065	79924986	80065232	minus	GRCh37.p13
NCBIGene:259282	13570361	13629333	minus	GRCh37.p13
NCBIGene:286076	144779284	144780582	plus	GRCh37.p13
NCBIGene:701	40453209	40513336	plus	GRCh37.p13
NCBIGene:51637	52456227	52471419	plus	GRCh37.p13
NCBIGene:56244	32362512	32374899	minus	GRCh37.p13
NCBIGene:56912	118415242	118436790	minus	GRCh37.p13
NCBIGene:57103	4430358	4469193	plus	GRCh37.p13
NCBIGene:64776	111749947	111754797	plus	GRCh37.p13
NCBIGene:79018	17942610	17971718	plus	GRCh37.p13
NCBIGene:79701	80347085	80376512	minus	GRCh37.p13
NCBIGene:79864	122753235	122830429	plus	GRCh37.p13
NCBIGene:80017	91526676	91691975	plus	GRCh37.p13
NCBIGene:84529	36871811	37102448	plus	GRCh37.p13
NCBIGene:89927	15528324	15682115	plus	GRCh37.p13
NCBIGene:123775	81087101	81110871	minus	GRCh37.p13
NCBIGene:283450	112597991	112820112	minus	GRCh37.p13
NCBIGene:283461	40019971	40115715	plus	GRCh37.p13
NCBIGene:283643	105956191	105965584	plus	GRCh37.p13
NCBIGene:283897	29753783	29757339	minus	GRCh37.p13
NCBIGene:400258	105046055	105056183	plus	GRCh37.p13
NCBIGene:790955	62439125	62441161	plus	GRCh37.p13
NCBIGene:102288414				GRCh37.p13
NCBIGene:29071	119759528	119764004	minus	GRCh37.p13
NCBIGene:29919	21083433	21113310	plus	GRCh37.p13
NCBIGene:54785	8091650	8093563	minus	GRCh37.p13
NCBIGene:55765	200860626	200884863	plus	GRCh37.p13
NCBIGene:58509	3610625	3626812	minus	GRCh37.p13
NCBIGene:80233	79506910	79519428	minus	GRCh37.p13
NCBIGene:92340	62075710	62081644	plus	GRCh37.p13
NCBIGene:128229	156307104	156316785	plus	GRCh37.p13
NCBIGene:128346	112016473	112021133	plus	GRCh37.p13
NCBIGene:146853	34087889	34092097	plus	GRCh37.p13
NCBIGene:148345	11006529	11042093	minus	GRCh37.p13
NCBIGene:148898	23695463	23698331	plus	GRCh37.p13
NCBIGene:163747	55271735	55307936	plus	GRCh37.p13
NCBIGene:199675	7741942	7744718	plus	GRCh37.p13
NCBIGene:256957	34181897	34195894	minus	GRCh37.p13
NCBIGene:284677	159804263	159825543	minus	GRCh37.p13
NCBIGene:352909	55670028	55678089	minus	GRCh37.p13
NCBIGene:404665	3607244	3613927	plus	GRCh37.p13
NCBIGene:574407	228391206	228401364	minus	GRCh37.p13
NCBIGene:100141515	76142433	76162363	plus	GRCh37.p13
NCBIGene:718	6677845	6720661	minus	GRCh37.p13
NCBIGene:10665	32260474	32339704	minus	GRCh37.p13
NCBIGene:25943	3229947	3388586	minus	GRCh37.p13
NCBIGene:26005	73723758	73882063	minus	GRCh37.p13
NCBIGene:51244	14693252	14714165	plus	GRCh37.p13
NCBIGene:54976	3734145	3749034	minus	GRCh37.p13
NCBIGene:55345	113460488	113558150	minus	GRCh37.p13
NCBIGene:63939	58508818	58523734	plus	GRCh37.p13
NCBIGene:79133	13765671	13799066	plus	GRCh37.p13
NCBIGene:84970	34632623	34684731	plus	GRCh37.p13
NCBIGene:115795	10123003	10149974	minus	GRCh37.p13
NCBIGene:150147	43522243	43528643	minus	GRCh37.p13
NCBIGene:285555	98480024	99064390	minus	GRCh37.p13
NCBIGene:285679	179068544	179072082	minus	GRCh37.p13
NCBIGene:338872	24883685	24896668	plus	GRCh37.p13
NCBIGene:339883	37426476	37476987	plus	GRCh37.p13
NCBIGene:343990	99410308	99552683	minus	GRCh37.p13
NCBIGene:387911	24465237	24471144	minus	GRCh37.p13
NCBIGene:388722	197871681	197876496	plus	GRCh37.p13
NCBIGene:542767	24463027	24466241	plus	GRCh37.p13
NCBIGene:730	40909598	40983040	plus	GRCh37.p13
NCBIGene:759	86240457	86290341	minus	GRCh37.p13
NCBIGene:773	13317255	13617273	minus	GRCh37.p13
NCBIGene:774	140772240	141019075	plus	GRCh37.p13
NCBIGene:51531	100662379	100684851	minus	GRCh37.p13
NCBIGene:54863	140172279	140177092	plus	GRCh37.p13
NCBIGene:55848	5357965	5438380	minus	GRCh37.p13
NCBIGene:56344	48532639	48547310	minus	GRCh37.p13
NCBIGene:79624	151773421	151791235	plus	GRCh37.p13
NCBIGene:79783	40174574	40900365	plus	GRCh37.p13
NCBIGene:79846	89874487	89940376	plus	GRCh37.p13
NCBIGene:85026	140509783	140513307	minus	GRCh37.p13
NCBIGene:129790	156431059	156433347	minus	GRCh37.p13
NCBIGene:138724	35041101	35045987	plus	GRCh37.p13
NCBIGene:257169	116172923	116191963	plus	GRCh37.p13
NCBIGene:389384	36283533	36304661	minus	GRCh37.p13
NCBIGene:401563	139921915	139931233	plus	GRCh37.p13
NCBIGene:414919	145751598	145754484	minus	GRCh37.p13
NCBIGene:441376	117950463	117956238	plus	GRCh37.p13
NCBIGene:775	2079951	2807114	plus	GRCh37.p13
NCBIGene:777	181452446	181775919	plus	GRCh37.p13
NCBIGene:779	201008634	201081693	minus	GRCh37.p13
NCBIGene:794	71392615	71424340	plus	GRCh37.p13
NCBIGene:800	134464163	134655479	plus	GRCh37.p13
NCBIGene:832	19665266	19812065	minus	GRCh37.p13
NCBIGene:6650	577815	604635	plus	GRCh37.p13
NCBIGene:8618	62384020	62861063	minus	GRCh37.p13
NCBIGene:8912	1203240	1271771	plus	GRCh37.p13
NCBIGene:10203	188206689	188313020	minus	GRCh37.p13
NCBIGene:23066	12838170	12876312	plus	GRCh37.p13
NCBIGene:23261	6845383	7829765	plus	GRCh37.p13
NCBIGene:23473	15247732	15294422	plus	GRCh37.p13
NCBIGene:55799	54156619	55108583	plus	GRCh37.p13
NCBIGene:57172	209757044	209787283	plus	GRCh37.p13
NCBIGene:83698	71244475	71912135	minus	GRCh37.p13
NCBIGene:93664	121958477	122526812	minus	GRCh37.p13
NCBIGene:125972	16589766	16607014	minus	GRCh37.p13
NCBIGene:147968	39220831	39235113	minus	GRCh37.p13
NCBIGene:100874237	54908631	54935281	minus	GRCh37.p13
NCBIGene:831	95997740	96110386	plus	GRCh37.p13
NCBIGene:834	104896234	104905883	minus	GRCh37.p13
NCBIGene:838	104864966	104893894	minus	GRCh37.p13
NCBIGene:841	202098165	202152433	plus	GRCh37.p13
NCBIGene:869	49311827	49315741	minus	GRCh37.p13
NCBIGene:8573	41374186	41782414	minus	GRCh37.p13
NCBIGene:23468	54624729	54673914	minus	GRCh37.p13
NCBIGene:28952	49091926	49106986	plus	GRCh37.p13
NCBIGene:55871	121037	179076	minus	GRCh37.p13
NCBIGene:59082	105008447	105010460	minus	GRCh37.p13
NCBIGene:64170	139258407	139268132	minus	GRCh37.p13
NCBIGene:64770	123616151	123680254	minus	GRCh37.p13
NCBIGene:80071	124824016	124911384	plus	GRCh37.p13
NCBIGene:92749	26624783	26679578	plus	GRCh37.p13
NCBIGene:117144	65784222	65793987	minus	GRCh37.p13
NCBIGene:117155	43922771	43941038	minus	GRCh37.p13
NCBIGene:133957	204874	218332	minus	GRCh37.p13
NCBIGene:550631	30752626	30772817	plus	GRCh37.p13
NCBIGene:643677	103381716	103411421	minus	GRCh37.p13
NCBIGene:100129792	42756919	42802538	plus	GRCh37.p13
NCBIGene:881	36165989	36171330	plus	GRCh37.p13
NCBIGene:899	2479394	2508858	plus	GRCh37.p13
NCBIGene:9236	55647420	55700707	minus	GRCh37.p13
NCBIGene:26093	47759730	47777328	plus	GRCh37.p13
NCBIGene:55036	78010430	78074411	plus	GRCh37.p13
NCBIGene:57003	61822609	61851087	minus	GRCh37.p13
NCBIGene:60492	82972497	82997444	minus	GRCh37.p13
NCBIGene:64925	49199967	49203784	minus	GRCh37.p13
NCBIGene:79741	32735056	33171804	plus	GRCh37.p13
NCBIGene:84660	123259055	123311926	plus	GRCh37.p13
NCBIGene:124093	772581	776879	minus	GRCh37.p13
NCBIGene:151195	208576263	208620897	plus	GRCh37.p13
NCBIGene:151887	112323406	112359976	minus	GRCh37.p13
NCBIGene:159989	93063155	93171635	plus	GRCh37.p13
NCBIGene:196477	91345991	91348952	minus	GRCh37.p13
NCBIGene:220388	85394892	85397319	minus	GRCh37.p13
NCBIGene:283234	64107689	64125005	plus	GRCh37.p13
NCBIGene:339829	180331359	180397299	minus	GRCh37.p13
NCBIGene:348807	126113750	126155398	plus	GRCh37.p13
NCBIGene:493860	32623625	32816203	minus	GRCh37.p13
NCBIGene:920	6898637	6929975	plus	GRCh37.p13
NCBIGene:924	80272745	80275479	minus	GRCh37.p13
NCBIGene:925	87011727	87035518	minus	GRCh37.p13
NCBIGene:959	135730280	135742548	plus	GRCh37.p13
NCBIGene:966	33724555	33758024	minus	GRCh37.p13
NCBIGene:976	14491402	14519536	plus	GRCh37.p13
NCBIGene:1010	21750869	22853730	minus	GRCh37.p13
NCBIGene:1230	46243199	46249831	minus	GRCh37.p13
NCBIGene:8476	227177565	227506192	minus	GRCh37.p13
NCBIGene:8697	137523336	137549031	minus	GRCh37.p13
NCBIGene:9578	103398715	103523741	minus	GRCh37.p13
NCBIGene:10602	37869024	37899677	minus	GRCh37.p13
NCBIGene:51755	37617738	37721397	plus	GRCh37.p13
NCBIGene:54825	175969511	176022768	plus	GRCh37.p13
NCBIGene:55561	64591660	64612040	minus	GRCh37.p13
NCBIGene:131450	112641531	112693949	minus	GRCh37.p13
NCBIGene:135228	74405507	74538040	plus	GRCh37.p13
NCBIGene:150160	17071647	17073699	minus	GRCh37.p13
NCBIGene:166979	54408798	54469004	minus	GRCh37.p13
NCBIGene:643180	64498731	64535090	plus	GRCh37.p13
NCBIGene:1063	214776521	214837913	plus	GRCh37.p13
NCBIGene:1066	55836762	55867097	minus	GRCh37.p13
NCBIGene:1070	89689527	89705610	minus	GRCh37.p13
NCBIGene:2491	100353177	100418666	plus	GRCh37.p13
NCBIGene:8824	66968346	66978998	plus	GRCh37.p13
NCBIGene:8999	76501703	76555720	minus	GRCh37.p13
NCBIGene:9857	179923907	180084014	plus	GRCh37.p13
NCBIGene:10659	10838850	11378673	plus	GRCh37.p13
NCBIGene:27440	17618409	17646176	minus	GRCh37.p13
NCBIGene:30850	72983726	73001894	plus	GRCh37.p13
NCBIGene:50937	125826712	125933186	minus	GRCh37.p13
NCBIGene:55602	184365787	184369347	plus	GRCh37.p13
NCBIGene:55835	25456411	25497026	minus	GRCh37.p13
NCBIGene:64946	68485374	68506183	plus	GRCh37.p13
NCBIGene:79019	42334530	42343154	minus	GRCh37.p13
NCBIGene:79598	101443435	101489403	plus	GRCh37.p13
NCBIGene:79603	8274216	8327304	plus	GRCh37.p13
NCBIGene:84902	33369903	33462929	minus	GRCh37.p13
NCBIGene:153241	122680578	122759285	minus	GRCh37.p13
NCBIGene:284040	15339331	15370924	minus	GRCh37.p13
NCBIGene:1080	117120016	117308718	plus	GRCh37.p13
NCBIGene:1082	49526125	49527631	minus	GRCh37.p13
NCBIGene:1113	93389444	93401637	plus	GRCh37.p13
NCBIGene:1117	111770280	111786061	plus	GRCh37.p13
NCBIGene:1118	203185206	203198859	minus	GRCh37.p13
NCBIGene:1122	241792165	241799231	minus	GRCh37.p13
NCBIGene:1139	32322685	32462383	plus	GRCh37.p13
NCBIGene:1141	154540256	154552353	plus	GRCh37.p13
NCBIGene:1143	78916635	78933586	minus	GRCh37.p13
NCBIGene:9557	146714290	146767446	plus	GRCh37.p13
NCBIGene:10752	238278	451099	plus	GRCh37.p13
NCBIGene:10877	196857143	196887842	plus	GRCh37.p13
NCBIGene:11200	29083730	29137821	minus	GRCh37.p13
NCBIGene:26038	6161846	6240193	minus	GRCh37.p13
NCBIGene:54480	150929574	150935912	plus	GRCh37.p13
NCBIGene:57530	151483330	151511167	plus	GRCh37.p13
NCBIGene:66005	867858	915057	minus	GRCh37.p13
NCBIGene:84181	40030740	40247132	minus	GRCh37.p13
NCBIGene:94027	49557530	49561602	minus	GRCh37.p13
NCBIGene:286464	36057124	36163186	plus	GRCh37.p13
NCBIGene:1159	43885054	43891603	plus	GRCh37.p13
NCBIGene:1180	143013218	143049096	plus	GRCh37.p13
NCBIGene:1187	16348485	16360547	plus	GRCh37.p13
NCBIGene:1193	154505499	154563996	minus	GRCh37.p13
NCBIGene:1196	155232658	155243304	minus	GRCh37.p13
NCBIGene:2055	1703943	1734735	plus	GRCh37.p13
NCBIGene:8418	25081294	25138619	minus	GRCh37.p13
NCBIGene:9746	7281680	7311540	plus	GRCh37.p13
NCBIGene:9793	46765083	46867858	minus	GRCh37.p13
NCBIGene:23122	33537736	33759704	minus	GRCh37.p13
NCBIGene:25999	36505561	36523796	minus	GRCh37.p13
NCBIGene:79789	95648275	95786244	minus	GRCh37.p13
NCBIGene:84319	99536677	99897475	plus	GRCh37.p13
